S.No,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Purchases,MntTotal
1275,1974,Master,Married,58494.0,0,1,12-12-2013,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,SA,47,16,396
1276,1969,Graduation,Married,72460.0,0,0,11/14/13,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,SA,52,16,1047
1277,1991,PhD,Married,68682.0,0,0,10-06-2013,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,SP,30,24,1598
1278,1991,PhD,Married,68682.0,0,0,10-06-2013,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,SP,30,24,1598
1279,1981,Master,Married,36959.0,1,0,10-02-2013,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,SP,40,7,62
1280,1971,PhD,Married,46463.0,1,1,8/18/13,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,SP,50,17,235
1281,1979,Graduation,Single,61825.0,0,1,08-07-2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,SP,42,15,424
1282,1979,Graduation,Single,61825.0,0,1,08-07-2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,SP,42,15,424
1283,1989,Graduation,Married,28691.0,1,0,07-04-2013,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,SP,32,5,34
1284,1989,Graduation,Married,28691.0,1,0,07-04-2013,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,SP,32,5,34
1285,1976,Graduation,Married,54058.0,0,1,06-04-2013,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,SP,45,20,662
1286,1975,Graduation,Single,84196.0,0,1,06-03-2013,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,SP,46,20,1237
1287,1963,Master,Married,38620.0,0,0,05-11-2013,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,AUS,58,11,318
1288,1963,Master,Married,38620.0,0,0,05-11-2013,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,GER,58,11,318
1289,1973,Graduation,Single,3502.0,1,0,4/13/13,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,IND,48,0,5
1290,1957,Graduation,Married,47743.0,0,1,3/22/13,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,SP,64,14,275
1291,1949,PhD,Married,80360.0,0,0,03-03-2013,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,SP,72,15,2231
1292,1971,Graduation,Married,66303.0,0,1,2/26/13,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,SP,50,22,1286
1293,1969,Graduation,Married,52413.0,0,2,02-02-2013,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,CA,52,26,910
1294,1956,Graduation,Single,60714.0,0,0,1/17/13,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,1,0,SA,65,23,957
1295,1984,Master,Single,31385.0,1,0,12-05-2012,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,1,0,SP,37,4,27
1296,1995,Master,Single,83257.0,0,0,9/18/12,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,SP,26,28,1365
1297,1975,PhD,Married,80427.0,0,1,09-12-2012,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,IND,46,28,1835
1298,1949,Graduation,Married,38823.0,0,1,8/30/12,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,SP,72,7,114
1299,1977,Graduation,Married,42014.0,1,0,8/17/12,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,CA,44,20,436
1300,1977,Graduation,Married,42014.0,1,0,8/17/12,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,SA,44,20,436
1301,1948,PhD,Married,76140.0,0,0,5/13/14,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,SP,73,21,1348
1302,1964,Master,Single,41713.0,1,1,4/29/14,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,CA,57,13,174
1303,1954,PhD,Married,62670.0,0,1,02-02-2014,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,SA,67,22,825
1304,1972,Master,Married,70932.0,0,1,1/19/14,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,SP,49,22,909
1305,1951,PhD,Married,78939.0,0,0,12-12-2013,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,GER,70,20,1507
1306,1960,Graduation,Married,44512.0,1,1,8/30/13,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0,SA,61,6,32
1307,1968,Graduation,Married,63967.0,0,1,08-09-2013,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,SP,53,23,882
1308,1948,Graduation,Single,90842.0,0,0,7/29/13,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,SP,73,27,1424
1309,1947,PhD,Single,25358.0,0,1,7/22/13,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,SA,74,6,32
1310,1982,Graduation,Single,51381.5,1,0,6/17/13,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,AUS,39,7,46
1311,1982,Graduation,Single,28567.0,1,0,6/17/13,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,SP,39,7,46
1312,1978,Graduation,Married,66373.0,1,1,06-12-2013,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,AUS,43,23,606
1313,1978,Graduation,Married,66373.0,1,1,06-12-2013,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,AUS,43,23,606
1314,1952,Graduation,Married,83844.0,0,0,05-12-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,GER,69,20,1574
1315,1952,Graduation,Married,83844.0,0,0,05-12-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,SP,69,20,1574
1316,1952,Graduation,Married,83844.0,0,0,05-12-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,CA,69,20,1574
1317,1968,PhD,Single,83664.0,1,1,05-08-2013,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,SP,53,19,1173
1318,1951,Master,Married,27450.0,0,0,4/15/13,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,SP,70,7,143
1319,1978,PhD,Single,54880.0,1,0,03-01-2013,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,SP,43,21,795
1320,1965,PhD,Married,71322.0,0,1,2/16/13,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,SP,56,28,1305
1321,1976,PhD,Single,60000.0,0,1,12/22/12,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,SP,45,24,1277
1322,1969,Master,Married,65176.0,0,1,10/29/12,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,SA,52,25,1531
1323,1952,PhD,Married,61010.0,0,1,10-09-2012,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,CA,69,26,1021
1324,1981,Graduation,Married,31089.0,1,0,8/17/12,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,SP,40,10,79
1325,1988,Graduation,Single,20518.0,1,0,5/18/14,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0,SP,33,5,25
1326,1948,PhD,Married,34469.0,1,1,05-04-2014,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,SA,73,9,62
1327,1952,Graduation,Married,28332.0,0,0,4/30/14,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,0,GER,69,8,65
1328,1965,Graduation,Married,33456.0,1,1,4/21/14,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,IND,56,6,36
1329,1968,PhD,Married,38443.0,1,1,1/27/14,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,SP,53,6,38
1330,1973,Graduation,Single,65333.0,0,1,1/17/14,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,CA,48,28,798
1331,1952,Graduation,Single,82623.0,0,0,11-10-2013,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,SP,69,16,940
1332,1971,Graduation,Married,73691.0,0,1,11-06-2013,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,SP,50,18,1179
1333,1947,Graduation,Married,74485.0,0,0,8/24/13,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,SP,74,26,1734
1334,1955,Graduation,Married,65748.0,0,1,4/15/13,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,0,1,SP,66,18,545
1335,1982,Basic,Single,24367.0,1,0,3/20/13,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,SP,39,4,24
1336,1971,Graduation,Single,91700.0,0,0,1/17/13,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,1,0,SP,50,20,1968
1337,1993,Graduation,Single,79244.0,0,0,12/19/12,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,1,0,AUS,28,22,1216
1338,1957,PhD,Married,82017.0,0,0,11-07-2012,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,1,0,CA,64,17,729
1339,1957,Graduation,Single,58138.0,0,0,09-04-2012,58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,1,0,US,64,25,1617
1340,1953,Master,Married,59354.0,0,2,4/24/14,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,CA,68,16,459
1341,1955,PhD,Married,58482.0,0,1,03-12-2014,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,CA,66,22,731
1342,1976,Graduation,Married,29478.0,1,0,1/17/14,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,SP,45,5,20
1343,1972,Graduation,Married,64474.0,0,1,10/22/13,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,SP,49,22,823
1344,1975,Master,Single,31160.0,1,0,9/16/13,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,SA,46,7,64
1345,1972,Graduation,Married,40321.0,1,1,7/29/13,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,SP,49,8,102
1346,1972,Graduation,Married,40321.0,1,1,7/29/13,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,SP,49,8,102
1347,1971,Graduation,Single,55239.0,0,1,7/14/13,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,SA,50,26,779
1348,1943,PhD,Single,57513.0,0,0,07-06-2013,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,SP,78,27,1060
1349,1979,Graduation,Married,85693.0,0,1,4/20/13,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,CA,42,27,1169
1350,1977,Graduation,Married,71855.0,0,1,1/16/13,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,SA,44,25,1141
1351,1976,Basic,Married,7500.0,0,0,11/13/12,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,0,US,45,6,61
1352,1971,PhD,Married,71969.0,0,1,10/16/12,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,IND,50,19,1086
1353,1977,PhD,Married,28973.0,0,0,10/13/12,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,SP,44,13,269
1354,1951,Graduation,Single,80872.0,0,0,05-12-2014,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,SP,70,19,1336
1355,1956,PhD,Married,84117.0,0,0,05-11-2014,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,0,CA,65,24,1566
1356,1958,Master,Single,38741.0,1,1,3/30/14,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,GER,63,7,61
1357,1973,Master,Married,38961.0,1,0,12/30/13,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,SP,48,6,70
1358,1968,Graduation,Single,75922.0,0,0,12-09-2013,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,SA,53,18,1295
1359,1965,Master,Married,56962.0,2,1,10-11-2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,AUS,56,21,411
1360,1965,Master,Married,56962.0,2,1,10-11-2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,SA,56,21,411
1361,1949,Graduation,Single,70165.0,0,0,9/22/13,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,0,SP,72,22,926
1362,1973,Graduation,Married,65308.0,0,0,09-11-2013,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,US,48,28,1211
1363,1951,Master,Married,29298.0,1,1,09-07-2013,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,SP,70,4,11
1364,1967,PhD,Married,63246.0,0,2,8/20/13,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,SP,54,22,772
1365,1952,Graduation,Married,33402.0,1,1,7/18/13,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,GER,69,9,70
1366,1990,Graduation,Single,96843.0,0,0,4/23/13,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,1,0,SP,31,28,1544
1367,1986,PhD,Married,82333.0,0,0,3/30/13,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,1,0,GER,35,18,1822
1368,1949,Graduation,Single,72643.0,0,0,2/27/13,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,1,0,SP,72,21,1429
1369,1982,PhD,Married,32313.0,1,0,02-11-2013,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,SP,39,11,159
1370,1956,Master,Single,55284.0,0,1,12/24/12,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,IND,65,23,764
1371,1979,Graduation,Single,15287.0,1,0,10-10-2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,SA,42,6,31
1372,1979,Graduation,Single,15287.0,1,0,10-10-2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,SP,42,6,31
1373,1987,PhD,Married,51563.0,0,0,10-01-2012,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,SA,34,19,1250
1374,1976,Master,Married,81929.0,1,0,9/29/12,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,1,0,AUS,45,20,2053
1375,1953,PhD,Married,53593.0,1,1,08-07-2012,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,AUS,68,23,480
1376,1973,Master,Married,60432.0,0,1,03-09-2014,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0,SA,48,19,401
1377,1957,Master,Married,66726.0,1,1,01-12-2014,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,SP,64,17,438
1378,1959,Graduation,Single,62450.0,0,1,01-06-2014,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,IND,62,16,995
1379,1975,Master,Single,49514.0,1,0,12/17/13,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,IND,46,13,369
1380,1972,PhD,Married,43269.0,1,0,9/16/13,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,GER,49,4,19
1381,1959,PhD,Married,33762.0,2,1,07-07-2013,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,CA,62,9,106
1382,1966,Graduation,Married,60894.0,0,1,6/28/13,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,SP,55,26,832
1383,1959,Graduation,Married,87771.0,0,1,5/22/13,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,SP,62,20,1957
1384,1959,Graduation,Married,87771.0,0,1,5/22/13,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,CA,62,20,1957
1385,1955,Graduation,Married,50737.0,0,1,05-11-2013,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,SP,66,7,99
1386,1956,Graduation,Single,26150.0,2,1,03-11-2013,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,SP,65,5,28
1387,1951,Graduation,Married,57304.0,0,1,03-11-2013,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,SP,70,25,1026
1388,1951,Graduation,Married,71107.0,0,1,2/17/13,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,SP,70,28,1327
1389,1975,Master,Married,53253.0,1,1,02-11-2013,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,CA,46,19,436
1390,1958,Graduation,Married,81320.0,0,0,02-06-2013,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,SA,63,18,928
1391,1992,Master,Married,87000.0,0,0,12/15/12,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,AUS,29,18,961
1392,1974,Graduation,Married,40049.0,0,1,11/29/12,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,IND,47,14,290
1393,1970,Graduation,Married,63684.0,0,1,11/26/12,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,SP,51,23,1464
1394,1970,Graduation,Married,69016.0,0,1,11/22/12,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,SP,51,34,1533
1395,1979,Graduation,Married,7500.0,0,1,8/29/12,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,SP,42,4,18
1396,1957,Graduation,Married,73803.0,0,1,08-01-2012,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,1,0,CA,64,22,1528
1397,1973,Master,Married,46094.0,1,1,06-10-2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,SP,48,5,44
1398,1973,PhD,Married,85844.0,0,0,5/29/14,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,SP,48,20,1958
1399,1955,Master,Married,38452.0,1,1,3/30/14,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,SP,66,9,72
1400,1955,Master,Married,38452.0,1,1,3/30/14,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,SP,66,9,72
1401,1955,Graduation,Married,80395.0,0,0,11/23/13,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,AUS,66,24,1380
1402,1988,Graduation,Married,87679.0,0,0,7/27/13,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,1,0,CA,33,29,2524
1403,1949,Master,Single,35416.0,0,0,6/13/13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,SA,72,16,390
1404,1946,PhD,Married,44124.0,0,1,05-11-2013,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,SP,75,17,397
1405,1958,PhD,Single,50729.0,1,1,05-02-2013,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,SA,63,24,496
1406,1953,Graduation,Married,94384.0,0,0,03-04-2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SA,68,18,2302
1407,1953,Graduation,Married,94384.0,0,0,03-04-2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SP,68,18,2302
1408,1990,Graduation,Single,34412.0,1,0,2/13/13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,AUS,31,11,209
1409,1985,Graduation,Married,31158.0,1,0,1/27/13,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,SP,36,7,72
1410,1951,Graduation,Married,34838.0,1,1,1/19/13,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,CA,70,10,170
1411,1979,Graduation,Married,56775.0,0,1,01-02-2013,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,SP,42,25,937
1412,1949,PhD,Single,54356.0,0,1,11/19/12,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1,0,SP,72,24,775
1413,1978,PhD,Married,72159.0,0,0,10/29/12,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,SP,43,21,1401
1414,1991,Graduation,Single,8028.0,0,0,9/18/12,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,SP,30,16,178
1415,1952,Master,Married,55951.0,0,1,8/23/12,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,SA,69,23,1374
1416,1949,PhD,Married,67911.0,0,1,5/22/14,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,SP,72,27,976
1417,1949,PhD,Married,67911.0,0,1,5/22/14,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,GER,72,27,976
1418,1973,PhD,Married,20427.0,1,0,3/24/14,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,48,4,10
1419,1970,PhD,Single,32303.0,0,1,03-08-2014,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,IND,51,7,39
1420,1968,PhD,Married,55954.0,0,1,03-03-2014,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0,AUS,53,19,518
1421,1976,PhD,Married,49187.0,0,1,01-11-2014,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,SP,45,8,116
1422,1972,Master,Married,49854.0,1,0,11-10-2013,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,CA,49,18,380
1423,1978,Graduation,Single,63693.0,0,1,10/14/13,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA,43,29,1150
1424,1978,Graduation,Single,63693.0,0,1,10/14/13,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA,43,29,1150
1425,1985,Master,Married,19510.0,2,0,09-04-2013,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,CA,36,6,30
1426,1959,Graduation,Single,52332.0,0,0,8/28/13,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,IND,62,12,259
1427,1973,Graduation,Married,55593.0,0,1,8/21/13,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,0,IND,48,17,546
1428,1949,Graduation,Married,54591.0,0,1,08-05-2013,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,AUS,72,19,519
1429,1949,Master,Single,74859.0,0,0,06-03-2013,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,CA,72,23,1565
1430,1971,Graduation,Single,40851.0,1,1,2/21/13,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0,CA,50,5,59
1431,1949,PhD,Married,58607.0,0,1,12/23/12,63,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,0,US,72,17,972
1432,1992,Basic,Single,7500.0,1,0,12-03-2012,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,SP,29,11,119
1433,1975,PhD,Single,52614.0,0,1,12-01-2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,SP,46,16,990
1434,1975,PhD,Single,52614.0,0,1,12-01-2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,ME,46,16,990
1435,1974,Graduation,Married,67445.0,0,1,08-12-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,SP,47,32,1174
1436,1974,Graduation,Married,67445.0,0,1,08-12-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,IND,47,32,1174
1437,1974,Graduation,Married,67445.0,0,1,08-12-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,AUS,47,32,1174
1438,1968,PhD,Married,36778.0,1,1,08-05-2012,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,SP,53,9,77
1439,1983,Graduation,Married,39453.0,1,0,04-03-2014,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,SP,38,7,55
1440,1969,PhD,Married,42731.0,1,0,10/21/13,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,SA,52,13,244
1441,1965,PhD,Single,40760.0,0,1,8/30/13,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,CA,56,8,93
1442,1965,PhD,Married,69969.0,0,0,8/27/13,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,1,0,SP,56,13,1536
1443,1955,Graduation,Single,80317.0,0,0,8/20/13,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,CA,66,18,1231
1444,1957,Master,Married,66636.0,0,0,8/17/13,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,SP,64,17,1084
1445,1975,Master,Married,54730.0,0,1,8/15/13,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,SP,46,18,405
1446,1971,Master,Single,42835.0,1,1,6/30/13,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,IND,50,23,595
1447,1965,Master,Married,53843.0,0,1,6/27/13,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,SA,56,20,562
1448,1960,Graduation,Married,79530.0,0,0,5/17/13,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,SP,61,26,1348
1449,1968,Master,Single,63841.0,0,1,4/21/13,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SA,53,22,908
1450,1968,Master,Single,63841.0,0,1,4/21/13,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SP,53,22,908
1451,1968,Master,Single,63841.0,0,1,4/21/13,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,AUS,53,22,908
1452,1983,Master,Married,27100.0,1,0,04-05-2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,SP,38,5,37
1453,1983,Master,Married,27100.0,1,0,04-05-2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,GER,38,5,37
1454,1976,Master,Single,72309.0,0,0,03-11-2013,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,1,0,CA,45,20,1931
